Player Name,Team,image_url,image_url
Ross BARKLEY,Everton,https://toppng.com/uploads/preview/ross-barkley-11548182912n2yusygodo.png,True
Sylvain DISTIN,Everton,https://w1.pngwing.com/pngs/481/21/png-transparent-man-sylvain-distin-fifa-14-everton-fc-fifa-10-fifa-16-fifa-18-football-player-thumbnail.png,True
Tim CAHILL,Everton,https://e7.pngegg.com/pngimages/920/983/png-clipart-tim-cahill-everton-f-c-premier-league-jersey-tim-cahill-tshirt-white.png,True
Tim HOWARD,Everton,https://www.footyrenders.com/render/howard1.png,True
Tony HIBBERT,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p9007.png,True
Seamus COLEMAN,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p59949.png,True
Royston DRENTHE,Everton,https://resources.evertonfc.com/evertonfc/photo/2022/06/10/42c16ea4-7652-4073-933d-7986f5c9cbc8/Drenthe.png,True
Apostolos VELLIOS,Everton,https://i2-prod.liverpoolecho.co.uk/incoming/article16851157.ece/ALTERNATES/s1200c/0_GettyImages-134120728.jpg,True
James MCFADDEN,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p4445.png,True
Magaye GUEYE,Everton,https://fff.twic.pics/https://media.fff.fr/uploads/images/ea3840921aac6bdf1059a51a5097e2cb.png?twic=v1/focus=192x123,True
Diniyar BILYALETDINOV,Everton,https://i.goalzz.com/?i=abd20015%2Fdiniyar+bilyaletdinov.gif,True
Marouane FELLAINI,Everton,https://i.pinimg.com/originals/2e/05/71/2e05717c1a122a8af81ce37a6352a9af.png,True
Louis SAHA,Everton,https://fff.twic.pics/https://media.fff.fr/uploads/images/987d7374f766897a72633004fcb2e564.png?twic=v1/focus=1059x680,True
Mikel ARTETA,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/man51018.png,True
Leighton BAINES,Everton,https://resources.evertonfc.com/players/side/480x540/p12745.png,True
Johnny HEITINGA,Everton,https://toppng.com/uploads/preview/john-heitinga-115481833922cujvf3s6g.png,True
Jose BAXTER,Everton,https://tmssl.akamaized.net/images/foto/galerie/jose-baxter-von-everton-1590664175-39845.jpg?lm=1590664166,True
Jermaine BECKFORD,Everton,https://www.evertonpics.com/p/7/jermaine-beckford-4274205.jpg.webp,True
Jack RODWELL,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p49384.png,True
Steven PIENAAR,Everton,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmfnCokEM9vprdVkR18jl3yTVE1plme3YE_XwZsh5S&s,True
Denis STRACQUALURSI,Everton,https://sofoot.s3.eu-central-1.amazonaws.com/wp-content/uploads/2023/02/15094701/denis-stracqualursi.png,True
Nikica JELAVIC,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p62419.png,True
Landon DONOVAN,Everton,https://static.wikia.nocookie.net/fightclubchampfanom/images/4/45/Landon_Donovan.png/revision/latest?cb=20200922152658,True
Leon OSMAN,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p8378.png,True
Darron GIBSON,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p27707.png,True
Shane DUFFY,Everton,https://resources.premierleague.com/premierleague/photos/players/250x250/p61933.png,True
Dickson ETUHU,Fulham,https://static.wikia.nocookie.net/fulham/images/b/b9/Dickson_Etuhu.png/revision/latest?cb=20131226205229,True
John ARNE RIISE,Fulham,https://static.wikia.nocookie.net/fulham/images/d/d2/John_Arne_Riise.jpg/revision/latest/scale-to-width-down/290?cb=20140426090353,True
Mark SCHWARZER,Fulham,https://static.wikia.nocookie.net/fulhamfc/images/0/00/Mark_schwarzer.png/revision/latest?cb=20090321152041,True
Moussa DEMBELE,Fulham,https://static.wikia.nocookie.net/fulham/images/7/77/Moussa_Demb%C3%A9l%C3%A9.png/revision/latest?cb=20160405224027,True
Steve SIDWELL,Fulham,https://i.ebayimg.com/images/g/l0gAAMXQya1Q5JAf/s-l500.jpg,True
David STOCKDALE,Fulham,https://media.gettyimages.com/id/677625244/photo/david-stockdale-fulham-goalkeeper.jpg?s=612x612&w=gi&k=20&c=h8sJSAs3KwKj8OKiAS6HB3NOKuML579POh8MRLpuyqM=,True
Philippe SENDEROS,Fulham,https://media.gettyimages.com/id/450274014/fr/photo/philippe-senderos-of-switzerland-poses-during-the-official-fifa-world-cup-2014-portrait.jpg?s=612x612&w=gi&k=20&c=KSgsPDnUezoMhvrKBsS4jFxTCSBhjvkR-o4eCIZA3Vw=,True
Pajtim KASAMI,Fulham,https://www.footyrenders.com/render/Pajtim-Kasami.png,True
Marcel GECOV,Fulham,https://l450v.alamy.com/450v/2bc5gpw/marcel-gecov-fulham-2bc5gpw.jpg,True
Danny MURPHY,Fulham,https://c8.alamy.com/compfr/2d67ae3/danny-murphy-fulham-2d67ae3.jpg,True
Clint DEMPSEY,Fulham,https://www.pngfind.com/pngs/m/447-4474385_photo-dempsey-fulham-f-c-hd-png-download.png,True
Kerim FREI,Fulham,https://img.a.transfermarkt.technology/portrait/big/146844-1665751734.png?lm=1,True
Pavel POGREBNYAK,Fulham,https://img.a.transfermarkt.technology/portrait/big/15074-1554394636.png?lm=1,True
Marcello TROTTA,Fulham,https://c8.alamy.com/comp/2BAYX0N/marcello-trotta-fulham-2BAYX0N.jpg,True
Stephen KELLY,Fulham,https://resources.premierleague.com/premierleague/photos/players/250x250/p9493.png,True
Alex KACANIKLIC,Fulham,https://cdn.shopify.com/s/files/1/0276/9165/products/KACANIKLICPIC_800x.png?v=1620141671,True
Bryan RUIZ,Fulham,https://m.footballdatabase.eu/images/photos/players/2021-2022/a_13/13575.jpg,True
Orlando SA,Fulham,https://static.wikia.nocookie.net/fulham/images/f/fc/Orlando_S%C3%A1.jpg/revision/latest?cb=20120327211928,True
Mahamadou DIARRA,Fulham,https://m.footballdatabase.eu/images/photos/players/a_0/724.jpg,True
Damien DUFF,Fulham,https://img.a.transfermarkt.technology/portrait/header/3259-1410962728.jpg?lm=1,True
Aaron HUGHES,Fulham,https://static.wikia.nocookie.net/fulhamfc/images/4/44/Aaron_Hughes.png/revision/latest/scale-to-width-down/176?cb=20090322182401,True
Zdenek GRYGERA,Fulham,https://static.wikia.nocookie.net/fulham/images/7/76/Zden%C4%9Bk_Grygera.png/revision/latest/scale-to-width-down/280?cb=20131227165420,True
Andrew JOHNSON,Fulham,https://upload.wikimedia.org/wikipedia/commons/2/23/Andrew_Johnson_-_3a53290u.png,True
Brede HANGELAND,Fulham,https://resources.premierleague.com/premierleague/photos/players/250x250/p15284.png,True
Chris BAIRD,Fulham,https://static.wikia.nocookie.net/fulhamfc/images/7/78/Baird.png/revision/latest/scale-to-width-down/200?cb=20090405075929,True
Matthew BRIGGS,Fulham,https://d3nfwcxd527z59.cloudfront.net/content/uploads/2021/03/04164912/Matthew-Briggs-Fulham.jpg,True
Bobby ZAMORA,Fulham,https://static.wikia.nocookie.net/fulham/images/1/1c/Bobby_Zamora.jpg/revision/latest?cb=20131125131414,True
Simon DAVIES,Fulham,https://resources.premierleague.com/premierleague/photos/players/250x250/p2559.png,True
Lucas LEIVA,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p43191.png,True
Jonjo SHELVEY,Liverpool,https://c8.alamy.com/compfr/2bab2tg/jonjo-shelvey-liverpool-2bab2tg.jpg,True
Stewart DOWNING,Liverpool,"https://matchwornshirt.imgix.net/product/27311/1.png?auto=format,compress&w=960&h=960&fit=fill",True
Charlie ADAM,Liverpool,https://c8.alamy.com/compfr/jb74p9/charlie-adam-de-liverpool-fc-liverpool-fc-anfield-liverpool-angleterre-13-aout-2011-jb74p9.jpg,True
Martin KELLY,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p58786.png,True
Andrew CARROLL,Liverpool,https://i2-prod.mirror.co.uk/incoming/article18963485.ece/ALTERNATES/s615b/1_Football-Liverpool-v-Aston-Villa-Barclays-Premier-League-Anfield-7412.jpg,True
Sebastian COATES,Liverpool,https://c8.alamy.com/compfr/j81rnj/sebastian-coates-liverpool-fc-liverpool-v-manchester-city-fc-barclays-premier-league-anfield-liverpool-angleterre-26-aout-2012-gao56860-attention-cette-photo-ne-peut-etre-utilisee-que-pour-les-journaux-et-ou-a-des-fins-d-edition-de-magazines-ne-peut-etre-utilise-pour-les-publications-impliquant-1-joueur-1-ou-1-concours-club-sans-autorisation-ecrite-de-football-dataco-ltd-pour-toute-question-veuillez-communiquer-avec-le-football-dataco-ltd-au-44-0-207-864-9121-j81rnj.jpg,True
Jay SPEARING,Liverpool,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Jay_Spearing.jpg/1200px-Jay_Spearing.jpg,True
Steven GERRARD,Liverpool,https://e7.pngegg.com/pngimages/129/756/png-clipart-steven-gerrard-rendering-football-player-football-tshirt-heart.png,True
Brad JONES,Liverpool,https://static.wikia.nocookie.net/fifa/images/3/36/Brad_Jones.png/revision/latest?cb=20161215185935,True
Glen JOHNSON,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p9047.png,True
Maxi RODRIGUEZ,Liverpool,https://www.footyrenders.com/render/MAXI-RODRIGUEZ.png,True
Martin SKRTEL,Liverpool,https://www.footyrenders.com/render/Martin-Skrtel1.png,True
Jordan HENDERSON,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p56979.png,True
Jon FLANAGAN,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p91979.png,True
Raheem STERLING,Liverpool,https://w7.pngwing.com/pngs/639/267/png-transparent-raheem-sterling-liverpool-f-c-premier-league-sport-football-liverpool-jersey-shoe-sports-thumbnail.png,True
Raul MEIRELES,Liverpool,https://media.gettyimages.com/id/1318858524/fr/photo/raul-meireles-of-chelsea-celebrates-during-uefa-champions-league-final-between-fc-bayern.jpg?s=612x612&w=gi&k=20&c=geo2VftTgs5jcK0RJGpXrHzB0Q0ddFrVbZP2VPHCg3k=,True
Craig BELLAMY,Liverpool,https://toppng.com/uploads/preview/craig-bellamy-115482256299uvshcnka7.png,True
Jose REINA,Liverpool,https://img.favpng.com/22/25/15/pepe-reina-liverpool-f-c-t-shirt-football-player-email-png-favpng-rSstn63FJauFEnJhpAZTpfdQp.jpg,True
Fabio AURELIO,Liverpool,https://www.leballonrond.fr/img/jogadores/82/765382_med__20210325005340_fabio_aurelio.png,True
Luis SUAREZ,Liverpool,https://img2.freepng.fr/20180601/oya/kisspng-luis-surez-liverpool-f-c-premier-league-sport-f-luis-suarez-5b11136ed56691.3502705915278457428741.jpg,True
DONI,Liverpool,https://upload.wikimedia.org/wikipedia/fr/thumb/5/54/Logo_FC_Liverpool.svg/1200px-Logo_FC_Liverpool.svg.png,True
Jose ENRIQUE,Liverpool,https://resources.premierleague.com/premierleague/photos/players/250x250/p26725.png,True
Jamie CARRAGHER,Liverpool,https://www.footyrenders.com/render/Carragher_zps2eaa5d18.png,True
Dirk KUYT,Liverpool,https://www.footyrenders.com/render/dirk-kuyt-1.png,True
Daniel AGGER,Liverpool,https://www.footyrenders.com/render/Daniel-Agger-1.png,True
Joleon LESCOTT,Manchester City,https://m.footballdatabase.eu/images/photos/players/a_4/4285.jpg,True
Pablo ZABALETA,Manchester City,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3EDNi4-9dBz1LTzFdhX8npH9KYBEQlLvQwzweS6vU&s,True
Carlos TEVEZ,Manchester City,https://img2.freepng.fr/20180405/dye/kisspng-carlos-tevez-argentina-national-football-team-manc-footballer-5ac6e9e7c01a17.0406707915229854477869.jpg,True
Aleksandar KOLAROV,Manchester City,https://w7.pngwing.com/pngs/27/415/png-transparent-team-sport-t-shirt-football-%E3%83%A6%E3%83%8B%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0-aleksandar-kolarov-tshirt-sport-team.png,True
Kolo TOURE,Manchester City,https://www.pngfind.com/pngs/m/511-5119907_man-city-photo-kolo-toure-man-city-kolo.png,True
Owen HARGREAVES,Manchester City,https://cdn.vox-cdn.com/thumbor/jIi5oC96I2JI-b5MVP9h2GMZdt4=/0x0:2731x4096/1200x800/filters:focal(1051x706:1487x1142)/cdn.vox-cdn.com/uploads/chorus_image/image/67989252/677607908.0.jpg,True
Mario BALOTELLI,Manchester City,https://w7.pngwing.com/pngs/781/847/png-transparent-mario-balotelli-manchester-city-f-c-inter-milan-italy-national-football-team-football-player-football-tshirt-blue-sport.png,True
Adam JOHNSON,Manchester City,https://c8.alamy.com/zoomsfr/6/f84992bd839b4cd688078174f22abbdd/jc2ked.jpg,True
Samir NASRI,Manchester City,https://e7.pngegg.com/pngimages/42/801/png-clipart-team-sport-football-player-sports-robin-van-persie-arsenal-team-sports-equipment.png,True
Nedum ONUOHA,Manchester City,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrEqGGzkvqBpHjio0YtCdx337ADVMYBiEaX-3wQbJRow&s,True
David PIZARRO,Manchester City,https://c8.alamy.com/compfr/2d5k3e5/david-pizarro-manchester-city-2d5k3e5.jpg,True
David SILVA,Manchester City,https://w7.pngwing.com/pngs/384/155/png-transparent-david-silva-manchester-city-f-c-jersey-rendering-david-silva-tshirt-blue-top-thumbnail.png,True
Edin DZEKO,Manchester City,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScWN-YF322z5Fkatmli9iBntme9KhU-dInWYciW6ttRA&s,True
Abdul RAZAK,Manchester City,https://editorial01.shutterstock.com/preview-440/1279336t/80df04af/Shutterstock_1279336t.jpg,True
James MILNER,Manchester City,https://www.footyrenders.com/render/James-Milner-Manchester-City-ProRendersFutboleros.NC_.png,True
Gael CLICHY,Manchester City,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIuh3eTVoqGL40D3jVA_7WlmEZAGcC8ccjXZIBTyFi&s,True
Yaya TOURE,Manchester City,https://w7.pngwing.com/pngs/827/215/png-transparent-yaya-toure-manchester-city-f-c-jersey-football-player-football-tshirt-blue-jersey.png,True
Joe HART,Manchester City,https://www.vhv.rs/dpng/d/198-1981061_joe-hart-manchester-city-joe-hart-man-city.png,True
Micah RICHARDS,Manchester City,https://img2.freepng.fr/20180711/qss/kisspng-micah-richards-aston-villa-f-c-manchester-city-f-5b45a1a415b066.7313090715312900200889.jpg,True
Vincent KOMPANY,Manchester City,https://resources.premierleague.com/premierleague/photos/players/250x250/p17476.png,True
Gareth BARRY,Manchester City,https://c8.alamy.com/zoomsfr/9/25bac33afdcf4d21bde7c4194dc3b499/2d5k3e3.jpg,True
Nigel DE JONG,Manchester City,https://w7.pngwing.com/pngs/36/647/png-transparent-manchester-city-f-c-football-player-premier-league-sport-fotball-sports-equipment-jersey-sports-thumbnail.png,True
Stefan SAVIC,Manchester City,https://c8.alamy.com/compfr/jb8bpm/stefan-savic-manchester-city-fc-manchester-city-fc-stade-etihad-manchester-en-angleterre-07-decembre-2011-jb8bpm.jpg,True
Sergio AGUERO,Manchester City,https://img2.freepng.fr/20180713/uvj/kisspng-sergio-agero-manchester-city-f-c-argentina-nati-sergio-ag-uuml-ero-5b48a64cd201a0.9030500215314878208602.jpg,True
Phil JONES,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p76359.png,True
William KEANE,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p91126.png,True
RAFAEL,Manchester United,https://icdn.caughtoffside.com/wp-content/uploads/2015/02/Rafael-Man-United.png,True
Nemanja VIDIC,Manchester United,https://www.footyrenders.com/render/nemanja-vidic.png,True
NANI,Manchester United,https://img2.freepng.fr/20180811/qjs/kisspng-manchester-united-f-c-football-player-sports-athl-nani-png-5b6f623dda9f54.5490236815340263018955.jpg,True
David DE GEA,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p51940.png,True
Ezekiel FRYERS,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p106603.png,True
ANDERSON,Manchester United,https://www.ogol.com.br/img/jogadores/59/763959_med__20210321232334_anderson.png,True
Ashley YOUNG,Manchester United,https://w7.pngwing.com/pngs/423/507/png-transparent-ashley-young-team-sport-manchester-united-f-c-football-soccer-player-ashley-young-sport-team-sports-equipment.png,True
Michael OWEN,Manchester United,https://www.pngitem.com/pimgs/m/525-5257372_michael-owen-manchester-united-hd-png-download.png,True
Anders LINDEGAARD,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p39725.png,True
Chris SMALLING,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p55909.png,True
Jonny EVANS,Manchester United,https://p1.hiclipart.com/preview/157/514/450/jonny-evans-manchester-united-2014-15-png-clipart.jpg,True
Rio FERDINAND,Manchester United,https://www.footyrenders.com/render/Rio-Ferdinand.png,True
Javier HERNANDEZ,Manchester United,https://w7.pngwing.com/pngs/991/724/png-transparent-javier-hernandez-football-2012-13-manchester-united-f-c-season-old-trafford-football-sports-equipment-jersey-sports.png,True
Michael CARRICK,Manchester United,https://w7.pngwing.com/pngs/642/784/png-transparent-michael-carrick-england-national-football-team-2014-fifa-world-cup-jersey-manchester-united-f-c-eden-michael-hazard-tshirt-sport-jersey.png,True
Darren FLETCHER,Manchester United,https://p1.hiclipart.com/preview/364/864/880/darren-fletcher-manchester-united-2014-15-png-clipart.jpg,True
Paul SCHOLES,Manchester United,https://e7.pngegg.com/pngimages/839/909/png-clipart-manchester-united-f-c-old-trafford-premier-league-football-player-premier-league-tshirt-sport-thumbnail.png,True
Federico MACHEDA,Manchester United,https://imgresizer.eurosport.com/unsafe/1280x960/smart/filters:format(jpeg)/origin-imgresizer.eurosport.com/2020/05/10/2817043-58105888-2560-1440.png,True
Antonio VALENCIA,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p20695.png,True
Paul POGBA,Manchester United,https://img2.freepng.fr/20180706/oae/kisspng-paul-pogba-manchester-united-f-c-le-havre-ac-2017-pogba-2018-5b3fc7413a4994.7624100215309064332388.jpg,True
Ben AMOS,Manchester United,https://static.wikia.nocookie.net/the-football-database/images/3/36/Ben_Amos.1.png/revision/latest?cb=20150812161535,True
Dimitar BERBATOV,Manchester United,https://www.pngkey.com/png/detail/61-619389_dimitar-ivanov-berbatov-9-photo-berbatov-manchester-united.png,True
Fabio DA SILVA,Manchester United,https://c8.alamy.com/zoomsfr/9/340d16a2bd6e4c9f929ef956b3c68b4d/2d2xmgb.jpg,True
Danny WELBECK,Manchester United,https://w7.pngwing.com/pngs/558/623/png-transparent-jersey-manchester-united-f-c-premier-league-danny-welbeck-nike-factory-store-premier-league-tshirt-jersey-sports.png,True
Darron GIBSON,Manchester United,https://resources.premierleague.com/premierleague/photos/players/250x250/p27707.png,True
Wayne ROONEY,Manchester United,https://w7.pngwing.com/pngs/621/591/png-transparent-wayne-rooney-manchester-united-f-c-uefa-champions-league-football-player-desktop-manchester-united-miscellaneous-tshirt-sport-thumbnail.png,True
Tom CLEVERLEY,Manchester United,https://e7.pngegg.com/pngimages/475/263/png-clipart-jersey-2012-13-manchester-united-f-c-season-premier-league-football-player-premier-league-tshirt-sport.png,True
Ryan GIGGS,Manchester United,https://img1.freepng.fr/20180407/lhe/kisspng-manchester-united-f-c-premier-league-football-pla-premier-league-5ac8c0ea006c91.9299924115231060260017.jpg,True
Ji-Sung PARK,Manchester United,https://media.gettyimages.com/id/97916944/fr/photo/ji-sung-park-of-manchester-united-celebrates-after-scoring-the-winning-goal-during-the-barclays.jpg?s=612x612&w=gi&k=20&c=hm1x4ZtQqGKwTiZVerAq0a8SPk4ucasOmLPbyLOJ1ZI=,True
Patrice EVRA,Manchester United,https://w7.pngwing.com/pngs/306/13/png-transparent-2012-13-manchester-united-f-c-season-football-player-uefa-champions-league-football-sport-sports-equipment-jersey.png,True
Shola AMEOBI,Newcastle United,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Shola_Ameobi_1.png/640px-Shola_Ameobi_1.png,True
Davide SANTON,Newcastle United,https://i2-prod.chroniclelive.co.uk/incoming/article6783523.ece/ALTERNATES/s1200b/Davide-Santon.jpg,True
Ryan TAYLOR,Newcastle United,https://i2-prod.chroniclelive.co.uk/sport/football/football-news/article19781429.ece/ALTERNATES/s1200c/0_Taylor2.jpg,True
Cheik TIOTE,Newcastle United,https://c8.alamy.com/compfr/2d5k26h/cheick-tiote-newcastle-united-2d5k26h.jpg,True
Danny SIMPSON,Newcastle United,https://resources.premierleague.com/premierleague/photos/players/250x250/p40725.png,True
Demba BA,Newcastle United,https://w7.pngwing.com/pngs/1013/536/png-transparent-2014-15-newcastle-united-f-c-season-2014-15-premier-league-chelsea-f-c-football-player-senegal-football-sport-jersey-protective-gear-in-sports.png,True
Fabricio COLOCCINI,Newcastle United,https://c8.alamy.com/compfr/2baw1dj/fabricio-coloccini-newcastle-united-2baw1dj.jpg,True
Alan SMITH,Newcastle United,https://c8.alamy.com/compfr/jeae8x/alan-smith-newcastle-united-fc-st-james-park-newcastle-angleterre-05-aout-2007-jeae8x.jpg,True
Haris VUCKIC,Newcastle United,https://m.footballdatabase.eu/images/photos/players/a_40/40388.jpg,True
Leon BEST,Newcastle United,https://newcastletoons.com/wp-content/uploads/getty-images/2017/07/125422753.jpeg,True
Gabriel OBERTAN,Newcastle United,https://c8.alamy.com/compfr/2baw1dm/gabriel-obertan-newcastle-united-2baw1dm.jpg,True
Danny GUTHRIE,Newcastle United,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGRo7TAdoX4ba784RNRolBpTlZBVykjU6gRj7S_g2y&s,True
Joey BARTON,Newcastle United,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/0cf21919-8606-455a-aae1-07672a5ae7c6/d82okkk-8d8a63f7-dd12-4f8c-ab0c-7e5afef07198.png/v1/fill/w_805,h_923,strp/fifa_11_joey_barton_newcastle_united_cover_by_thecoveruploader_d82okkk-fullview.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9OTIzIiwicGF0aCI6IlwvZlwvMGNmMjE5MTktODYwNi00NTVhLWFhZTEtMDc2NzJhNWFlN2M2XC9kODJva2trLThkOGE2M2Y3LWRkMTItNGY4Yy1hYjBjLTdlNWFmZWYwNzE5OC5wbmciLCJ3aWR0aCI6Ijw9ODA1In1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.bBfiQ5XLQi8n4iIOwBkcUIFJ-9K9M1T9r0CGGaga8ys",True
Peter LOVENKRANDS,Newcastle United,https://c8.alamy.com/comp/JB99EE/peter-lovenkrands-newcastle-united-fc-newcastle-united-fc-bloomfield-JB99EE.jpg,True
Papiss DEMBA CISSE,Newcastle United,https://media.gettyimages.com/id/139792744/fr/photo/newcastle-forward-papiss-cisse-celebrates-after-scoring-the-first-goal-during-the-barclays.jpg?s=612x612&w=gi&k=20&c=0ZKDsep-vtMtIKyESpc_I0sW6uY8RTjFs6R2fkF_F18=,True
Jonas GUTIERREZ,Newcastle United,https://media.gettyimages.com/id/474605728/fr/photo/jonas-gutierrez-of-newcastle-united-celebrates-scoring-his-teams-second-goal-during-the.jpg?s=612x612&w=gi&k=20&c=0y4Q43dD7JccJhlEjbYbvgIm4Panao-W8Pgafi0XoLI=,True
James PERCH,Newcastle United,https://i2-prod.chroniclelive.co.uk/incoming/article3183286.ece/ALTERNATES/s615b/8.jpg,True
Steven TAYLOR,Newcastle United,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHAnX4Cn_i9ZbcrOEQVm-3QZjHJffS5_LnV7WG0QR_&s,True
Shane FERGUSON,Newcastle United,https://c8.alamy.com/comp/2BAW1DF/shane-ferguson-newcastle-united-2BAW1DF.jpg,True
Mike WILLIAMSON,Newcastle United,https://www.sunderlandecho.com/webimg/b25lY21zOjRkMzk3ZTdiLTFiNDEtNGQ4NS1hNDNiLTY5MGFkZmVjMzNhNDo5Yzc4ZWVhNC05M2E0LTRkZWYtOWY4Yi1lZTc3YzE1NDhkZGQ=.jpg?width=1200&enable=upscale,True
Sylvain MARVEAUX,Newcastle United,https://c8.alamy.com/compfr/2baaa98/sylvain-marveaux-newcastle-united-2baaa98.jpg,True
Yohan CABAYE,Newcastle United,https://w7.pngwing.com/pngs/251/79/png-transparent-yohan-cabaye-crystal-palace-f-c-newcastle-united-f-c-paris-saint-germain-f-c-premier-league-premier-league-boy-sports-football-player.png,True
Hatem BEN ARFA,Newcastle United,https://media.gettyimages.com/id/151149899/fr/photo/newcastle-england-september-02-hatem-ben-arfa-of-newcastle-united-celebrates-after-scoring-the.jpg?s=612x612&w=gi&k=20&c=dK08DiB3Mx14AY1c4MJ7i9OiYxvz8fcN6mxiqwj4jY0=,True
Sammy AMEOBI,Newcastle United,https://c8.alamy.com/zooms/6/728cf0df96944fbb8b2ff02ca9072a57/2baexb0.jpg,True
Tim KRUL,Newcastle United,https://media.gettyimages.com/id/485233752/fr/photo/tim-krul-poses-for-his-head-shot-during-a-newcastle-united-photocall-at-the-newcastle-united.jpg?s=612x612&w=gi&k=20&c=wzkymb5MQsfIEe7c-2uqtJHj8zMH2RiNI9lZKPA4HUI=,True
Dan GOSLING,Newcastle United,https://resources.premierleague.com/premierleague/photos/players/250x250/p40387.png,True
Anthony PILKINGTON,Norwich City,https://i2-prod.walesonline.co.uk/incoming/article7607516.ece/ALTERNATES/s1200/CS32045020.png,True
Andrew SURMAN,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p15237.png,True
Andrew CROFTS,Norwich City,https://pbs.twimg.com/media/C9xv-GLW0AEy_bN.jpg,True
Wesley HOOLAHAN,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p28499.png,True
Adam DRURY,Norwich City,https://www.communitysportsfoundation.org.uk/wp-content/uploads/2017/06/Adam-Drury-900x512.jpg,True
Russell MARTIN,Norwich City,https://c8.alamy.com/comp/KD3WAJ/russell-martin-norwich-city-KD3WAJ.jpg,True
Elliott WARD,Norwich City,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSagKbiWKAxa-mtsJFn1Ycq9ibcXxekTQE1H2Xfm0hB&s,True
Ritchie DE LAET,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p46695.png,True
Marc TIERNEY,Norwich City,https://c8.alamy.com/comp/JB8BJC/marc-tierney-norwich-city-fc-norwich-city-fc-etihad-stadium-manchester-JB8BJC.jpg,True
Leon BARNETT,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p15201.png,True
John RUDDY,Norwich City,https://w7.pngwing.com/pngs/485/678/png-transparent-john-ruddy-norwich-city-f-c-football-player-john-d-ruddy-norwich-city-f-c-tshirt-jersey-united-kingdom.png,True
Aaron WILBRAHAM,Norwich City,https://i.ebayimg.com/images/g/LqUAAOSw1dlZmzLp/s-l1600.jpg,True
Steve MORISON,Norwich City,https://c8.alamy.com/comp/2BAF0BF/steve-morison-norwich-city-2BAF0BF.jpg,True
Zak WHITBREAD,Norwich City,https://i.ebayimg.com/images/g/Ky0AAOSwCGVX9qkP/s-l500.jpg,True
Kyle NAUGHTON,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p49539.png,True
Grant HOLT,Norwich City,https://resources.premierleague.com/premierleague/photos/players/250x250/p5741.png,True
Jonathan HOWSON,Norwich City,https://upload.wikimedia.org/wikipedia/commons/e/ea/Jonathan_Howson_%28cropped%29.png,True
